Text OCR,Text Char
子也不识人便要上前动手行者在[MASK]忍不住喝了一声道那,子也不識人便要上前動手行者在傍忍不住喝了一聲道那
泼物有认得你的在这里哩莫要只管架空捣鬼说谎哄人,潑物有認得你的在這裏哩莫要只管架空搗鬼說謊哄人
你既家私被劫父被贼伤母被人掳救你去交与谁人你将何,你既家私被劫父被賊傷母被人擄救你去交與誰人你將何
物与我作谢这谎脫节了耶那怪闻言心中害怕就知大圣是,物與我作謝這謊脫節了耶那怪聞言心中害怕就知大聖是
个能人暗将他放在心上却又战战兢兢滴泪而言曰师父虽,個能人暗將他放在心上卻又戰戰兢兢滴淚而言曰師父雖
然我父母空亡家财尽绝还有些田产未动亲戚皆存行者道,然我父母空亡家財盡絕還有些田產未動親戚皆存行者道
你有甚么亲戚妖怪道我外公家在山南姑娘住居岭北涧,你有甚麼親戚妖怪道我外公家在山南姑娘住居嶺北澗
头李四是我姨夫林内红三是我族伯还有堂叔堂兄都住在,頭李四是我姨夫林內紅三是我族伯還有堂叔堂兄都住在
本庄左右老师父若肯救我到了庄上见了诸亲将老师父拯,本莊左右老師父若肯救我到了莊上見了諸親將老師父拯
救之恩一一对众言说典卖些田产重重酬谢也,救之恩一一對眾言說典賣些田產重重酬謝也
八戒听说扛住行者道哥哥这等一个小孩子家你只,八戒聽說扛住行者道哥哥這等一個小孩子家你只
管盘诘他怎的他说得是强盗只打劫他些浮财莫成连房屋田,管盤詰他怎的他說得是強盜只打劫他些浮財莫成連房屋田
产也劫得去若与他亲戚们说了我们纵有广大食肠也吃不了,產也劫得去若與他親戚們說了我們縱有廣大食腸也吃不了
他十亩田价救他下来罢呆子只是想[MASK]吃食那里管甚么好,他十畝田價救他下來罷獃子只是想著吃食那裏管甚麼好
歹使戒刀挑断绳索放下怪来那怪对唐僧马下泪汪汪只情,歹使戒刀挑斷繩索放下怪來那怪對唐僧馬下淚汪汪只情
磕头长老心慈便叫孩儿你上马来我带你去那怪道,磕頭長老心慈便叫孩兒你上馬來我帶你去那怪道
师父[MASK]我手脚都吊麻了腰胯疼痛一则是乡下人家不惯骑,師父呵我手腳都吊麻了腰胯疼痛一則是鄉下人家不慣騎
马唐僧叫八戒驮[MASK]那妖怪抹了一眼道师父我的皮肤都冻,馬唐僧叫八戒馱著那妖怪抹了一眼道師父我的皮膚都凍
熟了不敢要这位师父驮他的嘴长耳大脑后鬃硬搠得我,熟了不敢要這位師父馱他的嘴長耳大腦後鬃硬搠得我
慌唐僧道教沙和尚驮[MASK]那怪也抹了一眼道师父那些,慌唐僧道教沙和尚馱著那怪也抹了一眼道師父那些
贼来打劫我家时一个个都搽了花脸带假胡子拿刀弄杖的,賊來打劫我家時一個個都搽了花臉帶假鬍子拿刀弄杖的
我被他[MASK]怕了见这位晦气脸的师父一发没了魂了也不敢要,我被他諕怕了見這位晦氣臉的師父一發沒了魂了也不敢要
他驮唐僧教孙行者驮[MASK]行者呵呵笑道我驮我驮,他馱唐僧教孫行者馱著行者呵呵笑道我馱我馱
那怪物暗自欢喜顺顺当当的要行者驮他行者把他扯在,那怪物暗自歡喜順順當當的要行者馱他行者把他扯在
路[MASK]边试了一试只好有三斤十来两重行者笑道你这个泼,路傍邊試了一試只好有三斤十來兩重行者笑道你這個潑
怪物今日该死了怎么在老孙面前捣鬼我认得你是个那话,怪物今日該死了怎麼在老孫面前搗鬼我認得你是個那話
儿[MASK]妖怪道[MASK][MASK]我是好人家儿女不幸遭此大难[MASK]怎么,兒妖怪道我是好人家兒女不幸遭此大難怎麼
是个甚么那话儿行者道你既是好人家儿女怎么这等骨,是個甚麼那話兒行者道你既是好人家兒女怎麼這等骨
头轻[MASK]妖怪道我骨格儿小行者道你今年几岁了[MASK][MASK]怪,頭輕妖怪道我骨格兒小行者道你今年幾歲了那妖怪
道我七岁了行者笑道一岁长一斤也该七斤你怎么不,道我七歲了行者笑道一歲長一斤也該七斤你怎麼不
满四斤重么[MASK]那怪道我小时失乳行者说也罢我驮[MASK]你,滿四斤重麼那怪道我小時失乳行者說也罷我馱著你
若要尿尿把把须和我说三藏才与八戒沙僧前走行者背,若要尿尿把把須和我說三藏才與八戒沙僧前走行者背
[MASK]孩儿随后一行径投西去有诗为证诗曰,著孩兒隨後一行徑投西去有詩為證詩曰
道德高隆魔障高禅机本静静生妖,道德高隆魔障高禪機本靜靜生妖
心君正直行中道木母痴[MASK][MASK]外[MASK],心君正直行中道木母痴屣頑外
意马不言怀爱欲黄婆无语自忧焦,意馬不言懷愛慾黃婆無語自憂焦
客邪得志空欢喜毕竟还从正处消,客邪得志空歡喜畢竟還從正處消
孙大圣驮[MASK]妖魔心中埋怨唐僧不知艰苦行此险峻山,孫大聖馱著妖魔心中埋怨唐僧不知艱苦行此險峻山
场空身也难走却教老孙驮人这厮莫说他是妖怪就是好人,場空身也難走卻教老孫馱人這廝莫說他是妖怪就是好人
他没了父母不知将他驮与何人倒不如掼杀他罢那怪物却早,他沒了父母不知將他馱與何人倒不如摜殺他罷那怪物卻早
知觉了便就使个神通往四下里吸了四口气吹在行者背上,知覺了便就使個神通往四下裏吸了四口氣吹在行者背上
便觉重有千斤行者笑道我儿[MASK]你弄重身法压我老爷哩,便覺重有千斤行者笑道我兒呵你弄重身法壓我老爺哩
那怪闻言恐怕大圣伤他却就解尸出了元神跳将起去伫立,那怪聞言恐怕大聖傷他卻就解尸出了元神跳將起去佇立
在九霄空里这行者背上越重了猴王发怒抓过他来往那路,在九霄空裏這行者背上越重了猴王發怒抓過他來往那路
[MASK]边赖石头上滑辣的一掼将尸骸掼得像个肉饼一般还恐他,傍邊賴石頭上滑辣的一摜將屍骸摜得像個肉餅一般還恐他
又无礼索性将四肢扯下丢在路两边俱粉碎了,又無禮索性將四肢扯下丟在路兩邊俱粉碎了
那物在空中明明看[MASK]忍不住心头火起道这猴和尚十,那物在空中明明看著忍不住心頭火起道這猴和尚十
分惫[MASK]就作我是个妖魔要害你师父却还不曾见怎么下手,分憊懶就作我是個妖魔要害你師父卻還不曾見怎麼下手
哩你怎么就把我这等伤损早是我有算计出神走了不然,哩你怎麼就把我這等傷損早是我有算計出神走了不然
是无故伤生也若不趁此时拿了唐僧再让一番越教他停留长,是無故傷生也若不趁此時拿了唐僧再讓一番越教他停留長
智好怪物就在半空里弄了一阵旋风呼的一声响喨走石,智好怪物就在半空裏弄了一陣旋風呼的一聲響喨走石
扬沙诚然凶狠好风,揚沙誠然兇狠好風
淘淘怒卷水云腥黑气腾腾闭日明,淘淘怒捲水雲腥黑氣騰騰閉日明
岭树连根通拔尽野梅带干悉皆平,嶺樹連根通拔盡野梅帶幹悉皆平
黄沙迷目人难走怪石伤残路怎平,黃沙迷目人難走怪石傷殘路怎平
滚滚团团平地暗遍山禽兽发哮声,滾滾團團平地暗遍山禽獸發哮聲
刮得那三藏马上难存八戒不敢仰视沙僧低头掩面孙大圣情,刮得那三藏馬上難存八戒不敢仰視沙僧低頭掩面孫大聖情
知是怪物弄风急纵步来赶时那怪已骋风头将唐僧摄去了无,知是怪物弄風急縱步來趕時那怪已騁風頭將唐僧攝去了無
踪无影不知摄向何方无处跟寻,蹤無影不知攝向何方無處跟尋
一时间风声暂息日色光明行者上前观看只见白龙马,一時間風聲暫息日色光明行者上前觀看只見白龍馬
战兢兢发喊声嘶行李担丢在路下八戒伏于崖下呻吟沙僧蹲,戰兢兢發喊聲嘶行李擔丟在路下八戒伏於崖下呻吟沙僧蹲
在坡前叫唤行者喊八戒那呆子听见是行者的声音却抬,在坡前叫喚行者喊八戒那獃子聽見是行者的聲音卻抬
头看时狂风已静爬起来扯住行者道哥哥好大风[MASK]沙,頭看時狂風已靜爬起來扯住行者道哥哥好大風呵沙
僧却也上前道哥哥这是一阵旋风又问师父在那里八,僧卻也上前道哥哥這是一陣旋風又問師父在那裏八
戒道风来得紧我们都藏头遮眼各自躲风师父也伏在马上,戒道風來得緊我們都藏頭遮眼各自躲風師父也伏在馬上
的行者道如今却往那里去了沙僧道是个灯草做的想,的行者道如今卻往那裏去了沙僧道是個燈草做的想
被一风卷去也,被一風捲去也
行者道兄弟们我等自此就该散了八戒道正是趁早,行者道兄弟們我等自此就該散了八戒道正是趁早
散了各寻头路多少是好那西天路无穷无尽几时能到得,散了各尋頭路多少是好那西天路無窮無盡幾時能到得
沙僧闻言打了一个失惊浑身麻木道师兄你都说的是那里,沙僧聞言打了一個失驚渾身麻木道師兄你都說的是那裏
话我等因为前生有罪感蒙观世音菩萨劝化与我们摩顶受,話我等因為前生有罪感蒙觀世音菩薩勸化與我們摩頂受
戒改换法名皈依佛果情愿保护唐僧上西方拜佛求经将功折,戒改換法名皈依佛果情願保護唐僧上西方拜佛求經將功折
罪今日到此一旦俱休说出这等各寻头路的话来可不违了,罪今日到此一旦俱休說出這等各尋頭路的話來可不違了
菩萨的善果坏了自己的德行惹人耻笑说我们有始无终也,菩薩的善果壞了自己的德行惹人恥笑說我們有始無終也
行者道兄弟你说的也是奈何师父不听人说我老孙火眼,行者道兄弟你說的也是奈何師父不聽人說我老孫火眼
金睛认得好歹才然这风是那树上吊的孩儿弄的我认得他,金睛認得好歹才然這風是那樹上吊的孩兒弄的我認得他
是个妖精你们不识那师父也不识认作是好人家儿女教我驮,是個妖精你們不識那師父也不識認作是好人家兒女教我馱
[MASK]他走是老孙算计要摆布他他就弄个重身法压我是我[MASK],著他走是老孫算計要擺佈他他就弄個重身法壓我是我
他掼得粉碎他想是又使解尸之法弄阵旋风把我师父摄去也,他摜得粉碎他想是又使解屍之法弄陣旋風把我師父攝去也
因此上怪他每每不听我说故我意懒心灰说各人散了既是贤,因此上怪他每每不聽我說故我意懶心灰說各人散了既是賢
弟有此诚意教老孙进退两难[MASK]八戒你端的要怎的处[MASK],弟有此誠意教老孫進退兩難八戒你端的要怎的處
戒道我才自失口乱说了几句其实也不该散哥哥没及奈,戒道我才自失口亂說了幾句其實也不該散哥哥沒及奈
何还信沙弟之言去寻那妖怪救师父去行者却回嗔作喜道,何還信沙弟之言去尋那妖怪救師父去行者卻回嗔作喜道
兄弟们还要来结同心收拾了行李马匹上山找寻怪物搭救,兄弟們還要來結同心收拾了行李馬匹上山找尋怪物搭救
师父去,師父去
三个人附葛扳藤寻坡转涧行经有五七十里却也没个音,三個人附葛扳藤尋坡轉澗行經有五七十里卻也沒個音
信那山上飞禽走兽全无老柏乔松常见孙大圣[MASK]实心焦将,信那山上飛禽走獸全無老柏喬松常見孫大聖著實心焦將
身一纵跳上那巅崄峰头喝一声叫变变作三头六臂似那大,身一縱跳上那巔嶮峰頭喝一聲叫變變作三頭六臂似那大
闹天宫的本像将金箍棒幌一幌变作三根金箍棒劈哩扑辣,鬧天宮的本像將金箍棒幌一幌變作三根金箍棒劈哩撲辣
的往东打一路往西打一路两边不住的乱打八戒见了道,的往東打一路往西打一路兩邊不住的亂打八戒見了道
沙和尚不好了师兄是寻不[MASK]师父恼出气心风来了,沙和尚不好了師兄是尋不著師父惱出氣心風來了
那行者打了一会打出一伙穷神来都披一片挂一片[MASK],那行者打了一會打出一夥窮神來都披一片掛一片
无裆裤无口的跪在山前叫大圣山神土地来见行者道,無襠褲無口的跪在山前叫大聖山神土地來見行者道
怎么就有许多山神土地众神叩头道上告大圣此山唤做,怎麼就有許多山神土地眾神叩頭道上告大聖此山喚做
六百里钻头号山我等是十里一山神十里一土地共该三十,六百里鑽頭號山我等是十里一山神十里一土地共該三十
名山神三十名土地昨日已此闻大圣来了只因一时会不齐,名山神三十名土地昨日已此聞大聖來了只因一時會不齊
故此接迟致令大圣发怒万望恕罪行者道我且饶你罪名,故此接遲致令大聖發怒萬望恕罪行者道我且饒你罪名
我问你这山上有多少妖精[MASK]众神道爷爷[MASK]只有得一个妖,我問你這山上有多少妖精眾神道爺爺啞只有得一個妖
精把我们头也摩光了弄得我们少香没纸血食全无一个个衣,精把我們頭也摩光了弄得我們少香沒紙血食全無一個個衣
不充身食不充口还吃得有多少妖精哩行者道这妖精在山,不充身食不充口還吃得有多少妖精哩行者道這妖精在山
前住是山后住[MASK]众神道他也不在山前山后这山中有一条,前住是山後住眾神道他也不在山前山後這山中有一條
涧叫做枯松涧涧边有一座洞叫做火云洞那洞里有一个魔,澗叫做枯松澗澗邊有一座洞叫做火雲洞那洞裏有一個魔
王神通广大常常的把我们山神土地拿了去烧火顶门黑夜,王神通廣大常常的把我們山神土地拿了去燒火頂門黑夜
与他提铃喝号小妖儿又讨甚么常例钱行者道汝等乃是阴,與他提鈴喝號小妖兒又討甚麼常例錢行者道汝等乃是陰
鬼之仙有何钱钞众神道正是没钱与他只得捉几个山獐,鬼之仙有何錢鈔眾神道正是沒錢與他只得捉幾個山獐
